model_year,make,model,vehicle_class,engine_size_l,cylinders,transmission,fuel_type,city_l_per_100_km,highway_l_per_100_km,combined_l_per_100_km,combined_mpg,co2_emissions_g_per_km,co2_rating,smog_rating,vehicle_specification_make,vehicle_specification_model,measurements_obtained_in_year,overall_length,overall_width,overall_height,wheelbase,curb_weight,front_end_length,rear_end_length,side_glass_height,body_side_height,roof_width,front_overhang,rear_overhang,track_width_front,track_width_rear,weight_distribution
2020,Mercedes-Benz,GLS 450 4MATIC,Sport utility vehicle: Standard,3.0,6,A9,Z,12.2,10.4,11.4,25,266,4.0,6.0,MERCEDES-BENZ,GLS CLASS GLS 450 4MATIC 4DR SUV,20.0,521.0,196.0,182.0,313.0,2480.0,,,,,,96.0,113.0,167.0,169.0,
2020,Mercedes-Benz,GLS 580 4MATIC,Sport utility vehicle: Standard,4.0,8,A9,Z,14.3,11.4,13.0,22,302,3.0,5.0,MERCEDES-BENZ,GLS CLASS GLS 580 4MATIC 4DR SUV,20.0,521.0,196.0,182.0,313.0,2610.0,,,,,,96.0,113.0,167.0,169.0,
2020,Mercedes-Benz,Maybach S 560 4MATIC,Full-size,4.0,8,A9,Z,14.4,9.5,12.2,23,286,3.0,5.0,MERCEDES-BENZ,MAYBACH S 560 4MATIC SEDAN,15.0,546.0,193.0,150.0,337.0,2350.0,153.0,66.0,30.0,86.0,115.0,90.0,120.0,162.0,164.0,
2020,Mercedes-Benz,Maybach S 650,Full-size,6.0,12,A7,Z,18.4,11.1,15.1,19,355,2.0,3.0,MERCEDES-BENZ,MAYBACH S 650 SEDAN,15.0,546.0,193.0,150.0,337.0,2415.0,153.0,66.0,30.0,86.0,115.0,90.0,120.0,162.0,164.0,
2020,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2.0,4,A7,Z,11.1,9.8,10.5,27,247,4.0,5.0,MERCEDES-BENZ,METRIS CARGO VAN,16.0,514.0,193.0,189.0,320.0,1915.0,96.0,246.0,56.0,92.0,137.0,90.0,104.0,166.0,165.0,
2020,Mercedes-Benz,Metris Cargo LWB,Special purpose vehicle,2.0,4,A7,Z,11.1,9.7,10.5,27,246,5.0,5.0,MERCEDES-BENZ,METRIS CARGO VAN,16.0,514.0,193.0,189.0,320.0,1915.0,96.0,246.0,56.0,92.0,137.0,90.0,104.0,166.0,165.0,
2020,Mercedes-Benz,Metris Passenger,Special purpose vehicle,2.0,4,A7,Z,11.8,9.9,11.0,26,257,4.0,5.0,MERCEDES-BENZ,METRIS PASSENGER VAN,16.0,514.0,193.0,191.0,320.0,2200.0,96.0,246.0,56.0,92.0,137.0,90.0,104.0,166.0,165.0,
2020,Mercedes-Benz,S 450 4MATIC SWB,Mid-size,3.0,6,A9,Z,12.8,8.5,10.8,26,253,4.0,3.0,MERCEDES-BENZ,S CLASS S 450 4MATIC 4DR SEDAN,14.0,512.0,190.0,150.0,304.0,2095.0,153.0,67.0,36.0,87.0,114.0,89.0,120.0,164.0,163.0,53/47
2020,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4.0,8,A9,Z,13.7,8.8,11.5,25,268,4.0,5.0,MERCEDES-BENZ,S CLASS S 560 4MATIC 4DR SEDAN SWB,14.0,512.0,190.0,150.0,304.0,2145.0,153.0,67.0,36.0,87.0,114.0,89.0,120.0,164.0,163.0,53/47
2020,Mercedes-Benz,S 560 4MATIC,Full-size,4.0,8,A9,Z,13.5,8.6,11.3,25,265,4.0,5.0,MERCEDES-BENZ,MAYBACH S 560 4MATIC SEDAN,15.0,546.0,193.0,150.0,337.0,2350.0,153.0,66.0,30.0,86.0,115.0,90.0,120.0,162.0,164.0,
2020,Mercedes-Benz,S 560 Cabriolet,Subcompact,4.0,8,A9,Z,13.8,9.1,11.7,24,273,4.0,5.0,MERCEDES-BENZ,S CLASS S560 CABRIOLET,17.0,503.0,190.0,142.0,295.0,2175.0,161.0,,29.0,86.0,116.0,96.0,113.0,163.0,165.0,53/47
2020,Mercedes-Benz,S 560 4MATIC Coupe,Compact,4.0,8,A9,Z,13.8,8.8,11.5,25,270,4.0,5.0,MERCEDES-BENZ,MAYBACH S 560 4MATIC SEDAN,15.0,546.0,193.0,150.0,337.0,2350.0,153.0,66.0,30.0,86.0,115.0,90.0,120.0,162.0,164.0,
2020,Mercedes-Benz,SL 450 ,Two-seater,3.0,6,A9,Z,12.1,8.5,10.5,27,241,5.0,3.0,MERCEDES-BENZ,CLS 450 4MATIC 4DR COUPE,18.0,499.0,186.0,145.0,294.0,1930.0,154.0,64.0,29.0,86.0,118.0,88.0,117.0,163.0,162.0,
2020,Mercedes-Benz,SL 550,Two-seater,4.7,8,A9,Z,13.5,9.3,11.6,24,270,4.0,3.0,MERCEDES-BENZ,G-CLASS 550 4DR SUV,18.0,461.0,197.0,193.0,289.0,2570.0,155.0,183.0,46.0,91.0,153.0,88.0,84.0,164.0,164.0,53/47
2020,Mercedes-Benz,SLC 300,Two-seater,2.0,4,A9,Z,10.1,7.3,8.8,32,206,6.0,3.0,MERCEDES-BENZ,SLC CLASS SLC 300 2DR CONVERTIBLE,17.0,413.0,181.0,130.0,243.0,1505.0,152.0,67.0,,78.0,118.0,87.0,84.0,156.0,157.0,50/50
2020,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174,7.0,7.0,MINI,3 DOOR COOPER HATCH FWD,14.0,384.0,173.0,141.0,250.0,1225.0,105.0,91.0,33.0,82.0,114.0,76.0,58.0,150.0,150.0,61/39
2020,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174,7.0,7.0,MINI,5 DOOR COOPER HATCH FWD,15.0,400.0,173.0,143.0,257.0,1302.0,110.0,109.0,33.0,81.0,98.0,76.0,68.0,150.0,150.0,60/40
2020,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,9.7,7.0,8.5,33,197,6.0,7.0,MINI,CLUBMAN COOPER ALL4,16.0,427.0,180.0,144.0,267.0,1529.0,115.0,149.0,33.0,82.0,94.0,79.0,80.0,156.0,156.0,56/44
2020,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174,7.0,7.0,MINI,CONVERTIBLE COOPER 2DR FWD,16.0,384.0,173.0,141.0,250.0,1337.0,105.0,,33.0,82.0,114.0,76.0,58.0,150.0,150.0,61/39
